API Name,Instance Family,Instance Size,Category,vCPUs,Memory (GiB),Network (Gbps),Region,Pricing Model,OS,Hourly Cost ($),Monthly Cost ($),Memory per vCPU (GiB),Cost per vCPU ($/hr),Cost per GiB ($/hr)
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-east-1,Spot,Windows,0.1318,96.21,4.0,0.0165,0.0041
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-east-1,Spot,RHEL,0.0966,70.52,4.0,0.0121,0.003
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,OnDemand,Linux,0.3098,226.15,4.0,0.0387,0.0097
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,OnDemand,Windows,0.4523,330.18,4.0,0.0565,0.0141
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,OnDemand,RHEL,0.3315,242.0,4.0,0.0414,0.0104
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Reserved-1yr,Linux,0.1859,135.71,4.0,0.0232,0.0058
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Reserved-1yr,Windows,0.2714,198.12,4.0,0.0339,0.0085
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Reserved-1yr,RHEL,0.1989,145.2,4.0,0.0249,0.0062
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Reserved-3yr,Linux,0.1239,90.45,4.0,0.0155,0.0039
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Reserved-3yr,Windows,0.1809,132.06,4.0,0.0226,0.0057
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Reserved-3yr,RHEL,0.1326,96.8,4.0,0.0166,0.0041
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Spot,Linux,0.0929,67.82,4.0,0.0116,0.0029
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Spot,Windows,0.1357,99.06,4.0,0.017,0.0042
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,us-west-2,Spot,RHEL,0.0995,72.64,4.0,0.0124,0.0031
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,OnDemand,Linux,0.3309,241.56,4.0,0.0414,0.0103
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,OnDemand,Windows,0.4831,352.66,4.0,0.0604,0.0151
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,OnDemand,RHEL,0.354,258.42,4.0,0.0442,0.0111
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Reserved-1yr,Linux,0.1985,144.91,4.0,0.0248,0.0062
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Reserved-1yr,Windows,0.2899,211.63,4.0,0.0362,0.0091
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Reserved-1yr,RHEL,0.2124,155.05,4.0,0.0266,0.0066
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Reserved-3yr,Linux,0.1324,96.65,4.0,0.0165,0.0041
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Reserved-3yr,Windows,0.1932,141.04,4.0,0.0242,0.006
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Reserved-3yr,RHEL,0.1416,103.37,4.0,0.0177,0.0044
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Spot,Linux,0.0993,72.49,4.0,0.0124,0.0031
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Spot,Windows,0.1449,105.78,4.0,0.0181,0.0045
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,eu-west-1,Spot,RHEL,0.1062,77.53,4.0,0.0133,0.0033
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,OnDemand,Linux,0.3459,252.51,4.0,0.0432,0.0108
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,OnDemand,Windows,0.505,368.65,4.0,0.0631,0.0158
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,OnDemand,RHEL,0.3701,270.17,4.0,0.0463,0.0116
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Reserved-1yr,Linux,0.2076,151.55,4.0,0.026,0.0065
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Reserved-1yr,Windows,0.303,221.19,4.0,0.0379,0.0095
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Reserved-1yr,RHEL,0.2221,162.13,4.0,0.0278,0.0069
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Reserved-3yr,Linux,0.1384,101.03,4.0,0.0173,0.0043
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Reserved-3yr,Windows,0.202,147.46,4.0,0.0253,0.0063
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Reserved-3yr,RHEL,0.1481,108.11,4.0,0.0185,0.0046
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Spot,Linux,0.1038,75.77,4.0,0.013,0.0032
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Spot,Windows,0.1515,110.59,4.0,0.0189,0.0047
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-southeast-1,Spot,RHEL,0.111,81.03,4.0,0.0139,0.0035
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,OnDemand,Linux,0.361,263.53,4.0,0.0451,0.0113
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,OnDemand,Windows,0.527,384.71,4.0,0.0659,0.0165
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,OnDemand,RHEL,0.3862,281.93,4.0,0.0483,0.0121
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Reserved-1yr,Linux,0.2166,158.12,4.0,0.0271,0.0068
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Reserved-1yr,Windows,0.3162,230.83,4.0,0.0395,0.0099
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Reserved-1yr,RHEL,0.2317,169.14,4.0,0.029,0.0072
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Reserved-3yr,Linux,0.1444,105.41,4.0,0.0181,0.0045
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Reserved-3yr,Windows,0.2108,153.88,4.0,0.0263,0.0066
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Reserved-3yr,RHEL,0.1545,112.78,4.0,0.0193,0.0048
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Spot,Linux,0.1083,79.06,4.0,0.0135,0.0034
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Spot,Windows,0.1581,115.41,4.0,0.0198,0.0049
t3a.2xlarge,t3a,2xlarge,Burstable,8,32.0,5.0,ap-northeast-1,Spot,RHEL,0.1159,84.61,4.0,0.0145,0.0036
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,OnDemand,Linux,0.096,70.08,4.0,0.048,0.012
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,OnDemand,Windows,0.1402,102.35,4.0,0.0701,0.0175
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,OnDemand,RHEL,0.1027,74.97,4.0,0.0513,0.0128
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Reserved-1yr,Linux,0.0576,42.05,4.0,0.0288,0.0072
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Reserved-1yr,Windows,0.0841,61.39,4.0,0.042,0.0105
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Reserved-1yr,RHEL,0.0616,44.97,4.0,0.0308,0.0077
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Reserved-3yr,Linux,0.0384,28.03,4.0,0.0192,0.0048
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Reserved-3yr,Windows,0.0561,40.95,4.0,0.028,0.007
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Reserved-3yr,RHEL,0.0411,30.0,4.0,0.0205,0.0051
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Spot,Linux,0.0288,21.02,4.0,0.0144,0.0036
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Spot,Windows,0.042,30.66,4.0,0.021,0.0053
m5.large,m5,large,General Purpose,2,8.0,10.0,us-east-1,Spot,RHEL,0.0308,22.48,4.0,0.0154,0.0039
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,OnDemand,Linux,0.0989,72.2,4.0,0.0495,0.0124
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,OnDemand,Windows,0.1444,105.41,4.0,0.0722,0.0181
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,OnDemand,RHEL,0.1058,77.23,4.0,0.0529,0.0132
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Reserved-1yr,Linux,0.0593,43.29,4.0,0.0296,0.0074
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Reserved-1yr,Windows,0.0866,63.22,4.0,0.0433,0.0108
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Reserved-1yr,RHEL,0.0635,46.36,4.0,0.0318,0.0079
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Reserved-3yr,Linux,0.0396,28.91,4.0,0.0198,0.005
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Reserved-3yr,Windows,0.0577,42.12,4.0,0.0289,0.0072
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Reserved-3yr,RHEL,0.0423,30.88,4.0,0.0211,0.0053
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Spot,Linux,0.0297,21.68,4.0,0.0149,0.0037
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Spot,Windows,0.0433,31.61,4.0,0.0216,0.0054
m5.large,m5,large,General Purpose,2,8.0,10.0,us-west-2,Spot,RHEL,0.0317,23.14,4.0,0.0158,0.004
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,OnDemand,Linux,0.1056,77.09,4.0,0.0528,0.0132
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,OnDemand,Windows,0.1542,112.57,4.0,0.0771,0.0193
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,OnDemand,RHEL,0.113,82.49,4.0,0.0565,0.0141
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Reserved-1yr,Linux,0.0634,46.28,4.0,0.0317,0.0079
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Reserved-1yr,Windows,0.0925,67.53,4.0,0.0462,0.0116
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.0678,49.49,4.0,0.0339,0.0085
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Reserved-3yr,Linux,0.0422,30.81,4.0,0.0211,0.0053
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Reserved-3yr,Windows,0.0617,45.04,4.0,0.0308,0.0077
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.0452,33.0,4.0,0.0226,0.0056
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Spot,Linux,0.0317,23.14,4.0,0.0158,0.004
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Spot,Windows,0.0463,33.8,4.0,0.0232,0.0058
m5.large,m5,large,General Purpose,2,8.0,10.0,eu-west-1,Spot,RHEL,0.0339,24.75,4.0,0.0169,0.0042
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,OnDemand,Linux,0.1104,80.59,4.0,0.0552,0.0138
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,OnDemand,Windows,0.1612,117.68,4.0,0.0806,0.0202
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,OnDemand,RHEL,0.1181,86.21,4.0,0.059,0.0148
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.0662,48.33,4.0,0.0331,0.0083
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Reserved-1yr,Windows,0.0967,70.59,4.0,0.0483,0.0121
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.0709,51.76,4.0,0.0355,0.0089
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.0442,32.27,4.0,0.0221,0.0055
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.0645,47.09,4.0,0.0323,0.0081
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.0473,34.53,4.0,0.0237,0.0059
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Spot,Linux,0.0331,24.16,4.0,0.0165,0.0041
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Spot,Windows,0.0484,35.33,4.0,0.0242,0.006
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-southeast-1,Spot,RHEL,0.0354,25.84,4.0,0.0177,0.0044
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,OnDemand,Linux,0.1152,84.1,4.0,0.0576,0.0144
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,OnDemand,Windows,0.1682,122.79,4.0,0.0841,0.021
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,OnDemand,RHEL,0.1233,90.01,4.0,0.0617,0.0154
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.0691,50.44,4.0,0.0345,0.0086
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Reserved-1yr,Windows,0.1009,73.66,4.0,0.0505,0.0126
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.074,54.02,4.0,0.037,0.0092
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.0461,33.65,4.0,0.0231,0.0058
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.0673,49.13,4.0,0.0336,0.0084
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.0493,35.99,4.0,0.0246,0.0062
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Spot,Linux,0.0346,25.26,4.0,0.0173,0.0043
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Spot,Windows,0.0505,36.87,4.0,0.0253,0.0063
m5.large,m5,large,General Purpose,2,8.0,10.0,ap-northeast-1,Spot,RHEL,0.037,27.01,4.0,0.0185,0.0046
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,OnDemand,Linux,0.192,140.16,4.0,0.048,0.012
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,OnDemand,Windows,0.2803,204.62,4.0,0.0701,0.0175
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,OnDemand,RHEL,0.2054,149.94,4.0,0.0513,0.0128
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Reserved-1yr,Linux,0.1152,84.1,4.0,0.0288,0.0072
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Reserved-1yr,Windows,0.1682,122.79,4.0,0.042,0.0105
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Reserved-1yr,RHEL,0.1233,90.01,4.0,0.0308,0.0077
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Reserved-3yr,Linux,0.0768,56.06,4.0,0.0192,0.0048
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Reserved-3yr,Windows,0.1121,81.83,4.0,0.028,0.007
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Reserved-3yr,RHEL,0.0822,60.01,4.0,0.0205,0.0051
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Spot,Linux,0.0576,42.05,4.0,0.0144,0.0036
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Spot,Windows,0.0841,61.39,4.0,0.021,0.0053
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-east-1,Spot,RHEL,0.0616,44.97,4.0,0.0154,0.0039
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,OnDemand,Linux,0.1978,144.39,4.0,0.0495,0.0124
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,OnDemand,Windows,0.2887,210.75,4.0,0.0722,0.018
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,OnDemand,RHEL,0.2116,154.47,4.0,0.0529,0.0132
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Reserved-1yr,Linux,0.1187,86.65,4.0,0.0297,0.0074
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Reserved-1yr,Windows,0.1732,126.44,4.0,0.0433,0.0108
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Reserved-1yr,RHEL,0.127,92.71,4.0,0.0318,0.0079
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Reserved-3yr,Linux,0.0791,57.74,4.0,0.0198,0.0049
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Reserved-3yr,Windows,0.1155,84.31,4.0,0.0289,0.0072
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Reserved-3yr,RHEL,0.0846,61.76,4.0,0.0211,0.0053
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Spot,Linux,0.0593,43.29,4.0,0.0148,0.0037
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Spot,Windows,0.0866,63.22,4.0,0.0216,0.0054
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,us-west-2,Spot,RHEL,0.0635,46.36,4.0,0.0159,0.004
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,OnDemand,Linux,0.2112,154.18,4.0,0.0528,0.0132
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,OnDemand,Windows,0.3084,225.13,4.0,0.0771,0.0193
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,OnDemand,RHEL,0.226,164.98,4.0,0.0565,0.0141
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Reserved-1yr,Linux,0.1267,92.49,4.0,0.0317,0.0079
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Reserved-1yr,Windows,0.185,135.05,4.0,0.0462,0.0116
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.1356,98.99,4.0,0.0339,0.0085
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Reserved-3yr,Linux,0.0845,61.69,4.0,0.0211,0.0053
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Reserved-3yr,Windows,0.1233,90.01,4.0,0.0308,0.0077
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.0904,65.99,4.0,0.0226,0.0056
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Spot,Linux,0.0634,46.28,4.0,0.0158,0.004
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Spot,Windows,0.0925,67.53,4.0,0.0231,0.0058
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,eu-west-1,Spot,RHEL,0.0678,49.49,4.0,0.0169,0.0042
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,OnDemand,Linux,0.2208,161.18,4.0,0.0552,0.0138
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,OnDemand,Windows,0.3224,235.35,4.0,0.0806,0.0202
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,OnDemand,RHEL,0.2363,172.5,4.0,0.0591,0.0148
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.1325,96.73,4.0,0.0331,0.0083
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Reserved-1yr,Windows,0.1934,141.18,4.0,0.0483,0.0121
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.1418,103.51,4.0,0.0355,0.0089
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.0883,64.46,4.0,0.0221,0.0055
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.1289,94.1,4.0,0.0322,0.0081
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.0945,68.98,4.0,0.0236,0.0059
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Spot,Linux,0.0662,48.33,4.0,0.0165,0.0041
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Spot,Windows,0.0967,70.59,4.0,0.0242,0.006
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-southeast-1,Spot,RHEL,0.0709,51.76,4.0,0.0177,0.0044
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,OnDemand,Linux,0.2304,168.19,4.0,0.0576,0.0144
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,OnDemand,Windows,0.3364,245.57,4.0,0.0841,0.021
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,OnDemand,RHEL,0.2465,179.94,4.0,0.0616,0.0154
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.1382,100.89,4.0,0.0345,0.0086
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Reserved-1yr,Windows,0.2018,147.31,4.0,0.0505,0.0126
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.1479,107.97,4.0,0.037,0.0092
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.0922,67.31,4.0,0.0231,0.0058
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.1346,98.26,4.0,0.0336,0.0084
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.0986,71.98,4.0,0.0246,0.0062
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Spot,Linux,0.0691,50.44,4.0,0.0173,0.0043
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Spot,Windows,0.1009,73.66,4.0,0.0252,0.0063
m5.xlarge,m5,xlarge,General Purpose,4,16.0,10.0,ap-northeast-1,Spot,RHEL,0.074,54.02,4.0,0.0185,0.0046
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,OnDemand,Linux,0.384,280.32,4.0,0.048,0.012
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,OnDemand,Windows,0.5606,409.24,4.0,0.0701,0.0175
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,OnDemand,RHEL,0.4109,299.96,4.0,0.0514,0.0128
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Reserved-1yr,Linux,0.2304,168.19,4.0,0.0288,0.0072
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Reserved-1yr,Windows,0.3364,245.57,4.0,0.042,0.0105
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Reserved-1yr,RHEL,0.2465,179.94,4.0,0.0308,0.0077
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Reserved-3yr,Linux,0.1536,112.13,4.0,0.0192,0.0048
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Reserved-3yr,Windows,0.2243,163.74,4.0,0.028,0.007
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Reserved-3yr,RHEL,0.1644,120.01,4.0,0.0205,0.0051
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Spot,Linux,0.1152,84.1,4.0,0.0144,0.0036
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Spot,Windows,0.1682,122.79,4.0,0.021,0.0053
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-east-1,Spot,RHEL,0.1233,90.01,4.0,0.0154,0.0039
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,OnDemand,Linux,0.3955,288.72,4.0,0.0494,0.0124
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,OnDemand,Windows,0.5775,421.57,4.0,0.0722,0.018
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,OnDemand,RHEL,0.4232,308.94,4.0,0.0529,0.0132
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,Reserved-1yr,Linux,0.2373,173.23,4.0,0.0297,0.0074
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,Reserved-1yr,Windows,0.3465,252.94,4.0,0.0433,0.0108
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,Reserved-1yr,RHEL,0.2539,185.35,4.0,0.0317,0.0079
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,Reserved-3yr,Linux,0.1582,115.49,4.0,0.0198,0.0049
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,Reserved-3yr,Windows,0.231,168.63,4.0,0.0289,0.0072
m5.2xlarge,m5,2xlarge,General Purpose,8,32.0,10.0,us-west-2,Reserved-3yr,RHEL,0.1693,123.59,4.0,0.0212,0.0053
